Longitude    Jan_LatNH     Jan_LatSH    Feb_LatNH     Feb_LatSH     Mar_LatNH     Mar_LatSH    Apr_LatNH     Apr_LatSH     May_LatNH     May_LatSH    Jun_LatNH     Jun_LatSH    Jul_LatNH     Jul_LatSH     Aug_LatNH     Aug_LatSH    Sep_LatNH     Sep_LatSH     Oct_LatNH     Oct_LatSH    Nov_LatNH     Nov_LatSH    Dec_LatNH     Dec_LatSH
-174.10 	55.9341 	-63.1046 	55.1944 	-66.2233 	54.8700 	-65.5819 	55.4233 	-63.3729 	55.9982 	-62.2750 	58.3729 	-61.2700 	64.9611 	-60.3750 	63.4688 	-59.8750 	63.4958 	-59.7828 	62.8625 	-59.3547 	60.6167 	-61.0827 	57.5792 	-62.5050 
-174.00 	55.8977 	-63.1136 	55.1389 	-66.2167 	54.8500 	-65.5764 	55.4167 	-63.3646 	55.9911 	-62.2596 	58.3646 	-61.2500 	64.9722 	-60.3750 	63.4271 	-59.8750 	63.4792 	-59.7891 	62.8125 	-59.3359 	60.5833 	-61.0673 	57.5625 	-62.4917 
-173.90 	55.8614 	-63.1227 	55.0833 	-66.2100 	54.8300 	-65.5708 	55.4100 	-63.3563 	55.9839 	-62.2442 	58.3563 	-61.2300 	64.9833 	-60.3750 	63.3854 	-59.8750 	63.4625 	-59.7953 	62.7625 	-59.3172 	60.5500 	-61.0519 	57.5458 	-62.4783 
-173.80 	55.8250 	-63.1213 	55.0278 	-66.2033 	54.8100 	-65.5653 	55.4033 	-63.3479 	55.9768 	-62.2289 	58.3479 	-61.2100 	64.9944 	-60.3750 	63.3981 	-59.8750 	63.4458 	-59.8016 	62.7125 	-59.2984 	60.5167 	-61.0365 	57.5292 	-62.4650 
-173.70 	55.7886 	-63.1163 	54.9722 	-66.1967 	54.7900 	-65.5597 	55.3967 	-63.3396 	55.9696 	-62.2135 	58.3396 	-61.1900 	65.0056 	-60.3750 	63.4289 	-59.8750 	63.4292 	-59.8078 	62.6625 	-59.2797 	60.4833 	-61.0212 	57.5125 	-62.4517 
-173.60 	55.7523 	-63.1113 	54.9167 	-66.1900 	54.7700 	-65.5542 	55.3900 	-63.3313 	55.9625 	-62.1981 	58.3313 	-61.1700 	65.0167 	-60.3750 	63.4596 	-59.8750 	63.4125 	-59.8141 	62.6125 	-59.2609 	60.4500 	-61.0058 	57.4958 	-62.4383 
-173.50 	55.7159 	-63.1063 	54.8611 	-66.1833 	54.7500 	-65.5486 	55.3833 	-63.3229 	55.9554 	-62.1827 	58.3229 	-61.1500 	65.0278 	-60.3750 	63.4904 	-59.8750 	63.3958 	-59.8203 	62.5625 	-59.2422 	60.4167 	-60.9904 	57.4792 	-62.4250 
-173.40 	55.6796 	-63.1013 	54.8056 	-66.1767 	54.7300 	-65.5431 	55.3767 	-63.3146 	55.9482 	-62.1673 	58.3146 	-61.1300 	65.0389 	-60.3750 	63.5212 	-59.8750 	63.3792 	-59.8266 	62.5125 	-59.2234 	60.3833 	-60.9750 	57.4625 	-62.4117 
-173.30 	55.6432 	-63.0963 	54.7500 	-66.1700 	54.7100 	-65.5375 	55.3589 	-63.3063 	55.9411 	-62.1519 	58.3063 	-61.1100 	65.0500 	-60.3750 	63.5519 	-59.8750 	63.4275 	-59.8328 	62.4625 	-59.2047 	60.3500 	-60.9596 	57.4458 	-62.3983 
-173.20 	55.6068 	-63.0913 	54.6944 	-66.1633 	54.6900 	-65.5319 	55.3375 	-63.2979 	55.9339 	-62.1365 	58.2979 	-61.0900 	65.0611 	-60.3750 	63.5827 	-59.8750 	63.4975 	-59.8391 	62.4125 	-59.1859 	60.3167 	-60.9442 	57.4292 	-62.3850 
